Date,Crimes
5/14/17,356
5/15/17,485
5/16/17,475
5/17/17,407
5/18/17,433
5/19/17,427
5/20/17,454
5/21/17,436
5/22/17,407
5/23/17,481
5/24/17,384
5/25/17,460
5/26/17,460
5/27/17,474
5/28/17,433
5/29/17,372
5/30/17,331
5/31/17,392
6/1/17,464
6/2/17,428
6/3/17,397
6/4/17,398
6/5/17,437
6/6/17,366
6/7/17,427
6/8/17,396
6/9/17,431
6/10/17,400
6/11/17,379
6/12/17,397
6/13/17,392
6/14/17,403
6/15/17,399
6/16/17,446
6/17/17,412
6/18/17,383
6/19/17,429
6/20/17,444
6/21/17,434
6/22/17,412
6/23/17,473
6/24/17,489
6/25/17,557
6/26/17,426
6/27/17,403
6/28/17,361
6/29/17,384
6/30/17,421
7/1/17,436
7/2/17,406
7/3/17,415
7/4/17,378
7/5/17,406
7/6/17,417
7/7/17,410
7/8/17,465
7/9/17,441
7/10/17,407
7/11/17,389
7/12/17,399
7/13/17,476
7/14/17,435
7/15/17,472
7/16/17,405
7/17/17,447
7/18/17,435
7/19/17,435
7/20/17,447
7/21/17,449
7/22/17,441
7/23/17,442
7/24/17,378
7/25/17,430
7/26/17,396
7/27/17,406
7/28/17,468
7/29/17,455
7/30/17,391
7/31/17,369
8/1/17,407
8/2/17,435
8/3/17,393
8/4/17,399
8/5/17,430
8/6/17,347
8/7/17,395
8/8/17,410
8/9/17,410
8/10/17,372
8/11/17,464
8/12/17,495
8/13/17,383
8/14/17,366
8/15/17,442
8/16/17,366
8/17/17,421
8/18/17,449
8/19/17,423
8/20/17,438
8/21/17,425
8/22/17,406
8/23/17,381
8/24/17,442
8/25/17,460
8/26/17,419
8/27/17,378
8/28/17,422
8/29/17,388
8/30/17,446
8/31/17,438
9/1/17,536
9/2/17,399
9/3/17,355
9/4/17,386
9/5/17,380
9/6/17,408
9/7/17,399
9/8/17,441
9/9/17,418
9/10/17,427
9/11/17,435
9/12/17,414
9/13/17,395
9/14/17,442
9/15/17,440
9/16/17,477
9/17/17,359
9/18/17,428
9/19/17,337
9/20/17,394
9/21/17,382
9/22/17,503
9/23/17,486
9/24/17,358
9/25/17,403
9/26/17,462
9/27/17,478
9/28/17,427
9/29/17,429
9/30/17,425
10/1/17,419
10/2/17,370
10/3/17,437
10/4/17,422
10/5/17,422
10/6/17,445
10/7/17,453
10/8/17,457
10/9/17,407
10/10/17,423
10/11/17,409
10/12/17,412
10/13/17,490
10/14/17,482
10/15/17,416
10/16/17,457
10/17/17,432
10/18/17,432
10/19/17,381
10/20/17,448
10/21/17,426
10/22/17,428
10/23/17,416
10/24/17,366
10/25/17,443
10/26/17,487
10/27/17,492
10/28/17,411
10/29/17,389
10/30/17,424
10/31/17,399
11/1/17,410
11/2/17,370
11/3/17,497
11/4/17,388
11/5/17,398
11/6/17,389
11/7/17,433
11/8/17,445
11/9/17,460
11/10/17,488
11/11/17,429
11/12/17,326
11/13/17,343
11/14/17,445
11/15/17,413
11/16/17,354
11/17/17,419
11/18/17,389
11/19/17,407
11/20/17,427
11/21/17,404
11/22/17,459
11/23/17,283
11/24/17,424
11/25/17,398
11/26/17,369
11/27/17,460
11/28/17,436
11/29/17,409
11/30/17,380
12/1/17,455
12/2/17,384
12/3/17,348
12/4/17,384
12/5/17,393
12/6/17,397
12/7/17,455
12/8/17,416
12/9/17,387
12/10/17,430
12/11/17,405
12/12/17,382
12/13/17,407
12/14/17,439
12/15/17,457
12/16/17,428
12/17/17,394
12/18/17,415
12/19/17,365
12/20/17,424
12/21/17,435
12/22/17,407
12/23/17,434
12/24/17,314
12/25/17,264
12/26/17,316
12/27/17,378
12/28/17,417
12/29/17,404
12/30/17,421
12/31/17,419
1/1/18,421
1/2/18,351
1/3/18,375
1/4/18,412
1/5/18,414
1/6/18,411
1/7/18,400
1/8/18,326
1/9/18,361
1/10/18,393
1/11/18,362
1/12/18,409
1/13/18,399
1/14/18,371
1/15/18,368
1/16/18,341
1/17/18,348
1/18/18,400
1/19/18,409
1/20/18,343
1/21/18,331
1/22/18,370
1/23/18,404
1/24/18,349
1/25/18,365
1/26/18,381
1/27/18,385
1/28/18,345
1/29/18,351
1/30/18,369
1/31/18,339
2/1/18,315
2/2/18,350
2/3/18,348
2/4/18,278
2/5/18,292
2/6/18,295
2/7/18,302
2/8/18,299
2/9/18,320
2/10/18,368
2/11/18,262
2/12/18,266
2/13/18,245
2/14/18,243
2/15/18,198
2/16/18,131
2/17/18,169
2/18/18,121
2/19/18,45
2/20/18,2
